trip_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,City,passenger_count,pickup_day,pickup_month,pickup_year,pickup_hour,pickup_minute,pickup_second,fare_amount
23942,-73.987274,40.76667,-73.95504,40.7657,New York,3,27,2,2013,13,15,15,15.0
23943,-73.776726,40.645283,-73.97897,40.747066,New York,1,31,7,2010,6,54,0,49.57
23944,-73.98712,40.760735,-73.96168,40.757988,New York,2,3,10,2012,22,9,0,8.5
23945,-73.96648,40.79443,-73.91352,40.884674,New York,1,16,4,2013,14,36,52,22.0
23946,-73.98783,40.760338,-74.00305,40.721844,New York,2,7,1,2010,22,41,0,10.9
23947,-73.98286,40.749245,-73.98346,40.75654,New York,1,2,11,2010,15,19,54,5.7
23948,-73.952866,40.780224,-73.95858,40.783463,New York,1,21,5,2011,16,29,0,3.3
23949,-73.98204,40.752045,-73.99214,40.74587,New York,1,7,12,2011,15,58,15,4.1
23950,-73.96427,40.797417,-73.99588,40.759247,New York,1,5,1,2013,16,48,32,12.0
23951,-73.986465,40.77218,-73.953354,40.78837,New York,1,28,5,2013,10,12,22,12.0
23952,-73.99764,40.72091,-73.98956,40.720585,New York,4,14,2,2009,0,29,0,4.5
23953,-73.96336,40.765884,-74.001175,40.75753,New York,1,19,6,2010,9,27,0,10.9
23954,-73.97694,40.76421,-73.97888,40.781654,New York,1,11,10,2010,11,57,53,8.1
23955,-73.96699,40.80408,-73.95473,40.773785,New York,1,31,10,2013,20,21,59,13.0
23956,-73.98493,40.7242,-74.00945,40.70462,New York,1,2,2,2014,16,9,14,12.5
23957,-73.988556,40.74464,-73.984276,40.76735,New York,1,17,7,2014,21,14,0,10.0
23958,-73.99411,40.72677,-73.987854,40.67152,New York,2,14,1,2009,0,37,0,13.7
23959,-73.9743,40.752968,-74.00223,40.73961,New York,1,21,6,2009,12,36,0,8.9
23960,-73.95808,40.774517,-73.95398,40.77035,New York,1,19,2,2011,9,2,44,4.1
23961,-74.00065,40.719574,-73.955635,40.764095,New York,1,8,11,2011,12,11,33,15.7
23962,-73.987076,40.75839,-73.96269,40.7595,New York,1,11,1,2014,4,44,0,8.5
23963,-73.96984,40.759502,-73.977486,40.7554,New York,2,5,12,2014,9,58,0,7.0
23964,-73.9919,40.72635,-73.98644,40.704315,New York,1,30,5,2009,15,51,45,11.3
23965,-73.96974,40.75361,-73.95085,40.771503,New York,1,3,5,2011,18,14,44,6.9
23966,-73.992935,40.724197,-74.003525,40.735962,New York,6,8,4,2010,0,30,0,6.5
23967,-73.985176,40.727814,-74.00429,40.742554,New York,2,13,4,2013,16,16,56,9.5
23968,-74.00415,40.713192,-73.98369,40.764835,New York,1,14,5,2014,10,12,13,23.0
23969,-73.97241,40.75662,-73.982285,40.750305,New York,1,19,6,2014,12,13,19,9.5
23970,-73.97872,40.78525,-73.978134,40.76311,New York,3,22,1,2010,15,39,57,9.3
23971,-73.98192,40.773132,-73.98365,40.759525,New York,3,1,4,2010,18,35,0,9.7
23972,-73.98566,40.76103,-73.96568,40.790085,New York,1,24,6,2010,20,56,0,9.7
23973,-74.016205,40.710808,-73.989105,40.75879,New York,5,5,9,2010,13,43,0,16.9
23974,-73.98395,40.738995,-73.9975,40.724346,New York,2,5,12,2010,1,2,0,9.3
23975,-73.97224,40.76528,-73.991196,40.7503,New York,0,12,2,2012,14,8,17,7.3
23976,-73.98915,40.71874,-73.95679,40.771072,New York,4,9,12,2012,1,20,42,17.5
23977,-73.99216,40.73611,-74.00497,40.741573,New York,2,29,9,2009,12,27,27,5.3
23978,-73.95745,40.76264,-73.98978,40.728706,New York,5,31,7,2010,22,38,0,11.3
23979,-73.98329,40.76114,-73.99872,40.732224,New York,1,14,11,2011,14,10,50,11.7
23980,-73.99497,40.68908,-74.01361,40.713726,New York,1,21,9,2012,6,9,0,14.5
23981,-73.97918,40.72364,-73.97484,40.729553,New York,1,6,11,2009,18,26,37,3.7
23982,-73.97717,40.755882,-73.981415,40.76343,New York,1,13,10,2011,7,59,40,4.5
23983,-74.001755,40.72254,-73.97587,40.765697,New York,2,14,2,2012,17,3,1,10.9
23984,-73.99841,40.723602,-73.9645,40.6978,New York,1,7,7,2013,16,32,43,15.0
23985,-73.957275,40.77013,-73.98143,40.765896,New York,1,21,12,2013,10,54,47,9.5
23986,-73.9799,40.767685,-74.00461,40.75212,New York,1,24,5,2010,15,29,0,8.5
23987,-73.98872,40.76385,-73.98892,40.737225,New York,1,17,2,2013,21,21,31,10.0
23988,-73.9527,40.778152,-73.96026,40.777374,New York,1,24,3,2014,15,24,32,4.5
23989,-73.985115,40.74489,-73.97431,40.763096,New York,1,7,3,2009,19,0,56,6.5
23990,-73.98158,40.738834,-73.99486,40.7274,New York,5,3,11,2009,11,44,0,5.3
23991,-73.98752,40.744034,-73.98026,40.744286,New York,1,15,5,2012,17,39,0,5.3
23992,-73.980286,40.77546,-73.987076,40.76617,New York,1,14,10,2010,14,54,0,4.5
23993,-73.98497,40.742416,-73.973175,40.755623,New York,1,24,2,2011,19,19,10,6.5
23994,-73.98129,40.774174,-73.96901,40.76744,New York,2,12,4,2011,14,20,0,5.3
23995,-73.94973,40.784622,-73.95204,40.805645,New York,1,7,2,2015,8,53,54,8.5
23996,-73.997444,40.74732,-73.988686,40.719536,New York,4,25,2,2012,0,5,34,12.1
23997,-73.97931,40.767033,-73.86544,40.897076,New York,1,31,1,2015,1,5,29,37.0
23998,-73.972466,40.754936,-73.98366,40.73896,New York,1,3,7,2009,1,26,59,4.9
23999,-73.952225,40.773815,-73.95818,40.765293,New York,1,16,9,2010,6,0,33,6.9
24000,-73.954025,40.77283,-73.974815,40.755775,New York,1,25,9,2009,10,38,41,14.1
24001,-73.8448,40.7418,-73.8523,40.7553,New York,0,4,11,2011,11,8,56,4.5
24002,-73.973915,40.750507,-74.00801,40.739162,New York,1,3,4,2013,7,22,53,14.0
24003,-73.97236,40.78108,-73.94503,40.808235,New York,4,25,10,2013,13,11,36,11.5
24004,-73.78248,40.64444,-73.97293,40.798466,New York,1,25,10,2013,22,53,32,57.33
24005,-73.99258,40.75326,-73.98902,40.766083,New York,1,27,2,2014,11,0,0,6.5
24006,-73.99643,40.725372,-74.00371,40.72699,New York,1,7,8,2009,19,30,0,4.1
24007,-74.01256,40.715187,-73.986465,40.735477,New York,1,1,9,2009,17,41,55,11.7
24008,-73.944984,40.83422,-73.86557,40.77088,New York,1,18,3,2014,7,3,13,34.33
24009,-73.99354,40.73074,-73.95759,40.773888,New York,3,6,2,2009,12,39,23,14.1
24010,-73.9438,40.812466,-73.94566,40.816658,New York,1,17,9,2009,1,39,0,4.5
24011,-73.992035,40.724823,-74.006485,40.708035,New York,1,14,9,2012,21,47,5,16.0
24012,-73.97606,40.760067,-74.00602,40.745358,New York,3,9,4,2014,19,17,0,15.0
24013,-73.96508,40.77517,-73.98556,40.77208,New York,1,14,1,2011,22,30,58,6.1
24014,-73.95964,40.77638,-73.99473,40.73461,New York,2,7,10,2011,9,25,58,14.5
24015,-73.98453,40.732327,-74.01041,40.702637,New York,1,9,4,2010,7,44,0,12.1
24016,-73.99184,40.749973,-73.97851,40.7523,New York,2,5,9,2011,16,15,0,5.7
24017,-73.98935,40.757084,-73.95385,40.77732,New York,5,18,6,2010,0,10,0,13.7
24018,0.0,0.0,0.0,0.0,New York,1,7,6,2014,0,34,12,14.0
24019,-73.95273,40.786446,-73.95646,40.763714,New York,1,16,6,2014,10,44,35,12.0
24020,-73.962364,40.763245,-73.96495,40.75328,New York,2,15,12,2009,21,42,28,4.5
24021,-73.87291,40.774094,-73.98,40.772926,New York,5,30,6,2011,20,4,0,31.3
24022,-73.964775,40.769676,-73.998505,40.740177,New York,1,11,1,2013,8,56,24,15.0
24023,-73.95782,40.779392,-73.99121,40.75033,New York,1,17,9,2013,19,42,0,16.0
24024,-73.9665,40.766457,-73.95271,40.780922,New York,5,19,3,2014,22,9,0,7.0
24025,-73.983894,40.731983,-74.00307,40.733353,New York,2,17,8,2009,21,33,32,5.7
24026,-73.99588,40.74415,-74.01548,40.71008,New York,1,9,4,2014,23,36,12,13.0
24027,-73.98805,40.759827,-73.988106,40.749813,New York,5,9,11,2014,3,17,0,5.5
24028,-73.981445,40.732796,-73.999535,40.761536,New York,1,23,7,2010,22,31,0,10.1
24029,-73.988556,40.74356,-73.97922,40.763763,New York,5,8,10,2011,3,49,0,6.9
24030,-73.95701,40.77934,-73.95322,40.772762,New York,1,13,10,2009,17,7,0,4.1
24031,-73.964775,40.764187,-73.98642,40.766582,New York,1,11,3,2010,9,16,1,7.3
24032,-73.99204,40.73065,-73.99813,40.724434,New York,1,17,9,2010,13,15,36,3.3
24033,-73.99521,40.739525,-73.98892,40.757744,New York,1,19,3,2012,21,13,0,5.7
24034,-74.00348,40.727024,-73.98705,40.739754,New York,5,29,9,2009,9,6,0,7.3
24035,-73.97913,40.787666,-73.97724,40.780174,New York,1,13,7,2010,15,58,0,5.3
24036,-73.97773,40.742176,-74.000374,40.73782,New York,2,2,3,2013,11,54,33,10.0
24037,-74.0019,40.75069,-74.00679,40.73063,New York,1,22,12,2014,20,53,0,8.5
24038,-74.01303,40.70336,-73.980896,40.750496,New York,5,8,10,2010,8,36,0,18.5
24039,-73.98551,40.727467,-73.98058,40.78071,New York,3,17,6,2012,21,17,21,14.1
24040,-73.98678,40.73966,-74.00933,40.706192,New York,5,31,5,2014,22,32,0,17.0
24041,-73.957405,40.78271,-73.95311,40.786762,New York,1,6,10,2014,14,39,50,4.0
24042,-73.98237,40.76248,-73.86155,40.768154,New York,1,16,3,2012,12,23,0,32.5
24043,-73.974106,40.787365,-73.9891,40.77363,New York,1,8,10,2012,21,22,15,7.0
24044,-73.95202,40.77317,-73.975044,40.75286,New York,1,1,4,2014,23,57,0,9.0
24045,-73.99718,40.736576,-73.99718,40.736576,New York,1,10,11,2014,10,23,0,7.0
24046,-73.982285,40.740005,-73.97993,40.746315,New York,1,7,5,2011,2,27,13,3.3
24047,-73.994484,40.726177,-74.00114,40.744705,New York,3,18,11,2012,15,31,0,10.0
24048,-73.95486,40.783325,-73.95459,40.767136,New York,1,26,11,2012,13,56,10,8.5
24049,-73.986305,40.761017,-73.97631,40.79096,New York,1,22,8,2013,21,56,0,10.0
24050,-73.95196,40.777527,-73.94887,40.77348,New York,5,7,8,2011,3,28,0,3.3
24051,-73.99505,40.73418,-74.00583,40.71183,New York,6,17,3,2014,15,9,0,9.5
24052,-73.998924,40.71711,-73.99827,40.714645,New York,1,7,11,2014,23,30,58,5.5
24053,-73.938805,40.80235,-73.93642,40.812225,New York,1,15,6,2011,15,38,23,6.5
24054,-73.98643,40.75332,-73.99354,40.728123,New York,1,4,9,2012,19,42,0,10.0
24055,-73.957405,40.77085,-73.982124,40.773777,New York,5,29,11,2013,10,58,0,8.0
24056,-73.97092,40.755894,-73.9852,40.75551,New York,1,20,8,2014,21,0,0,7.5
24057,-74.00151,40.730835,-73.96643,40.756428,New York,1,6,11,2009,16,24,0,13.3
24058,-73.959465,40.78012,-73.96683,40.793556,New York,2,25,2,2012,13,22,54,5.7
24059,-73.95722,40.762577,-74.00695,40.70556,New York,1,30,12,2014,11,41,0,18.0
24060,-73.99108,40.723927,-73.98914,40.731384,New York,3,12,3,2011,2,10,0,4.9
24061,0.0,0.0,0.0,0.0,New York,3,6,1,2009,2,50,29,6.2
24062,-73.928535,40.763256,-73.92235,40.738323,New York,1,28,1,2011,23,4,0,9.3
24063,-73.98166,40.762466,-73.86134,40.768112,New York,1,14,9,2011,13,36,37,38.5
24064,-74.002785,40.744556,-74.00802,40.717,New York,1,23,1,2012,20,9,49,6.9
24065,-74.00712,40.727863,-73.98159,40.714554,New York,1,2,9,2011,17,45,0,12.1
24066,-73.95808,40.72174,-73.98259,40.769154,New York,2,2,9,2013,20,28,32,23.5
24067,-73.97597,40.781322,-73.94961,40.74774,New York,1,18,3,2015,12,56,19,19.0
24068,-74.00989,40.74756,-73.94588,40.77354,New York,1,13,10,2009,17,35,9,18.1
24069,-73.96672,40.804317,-73.9751,40.74601,New York,1,14,11,2010,23,56,58,14.5
24070,0.0,0.0,0.0,0.0,New York,1,3,1,2011,22,52,58,6.1
24071,-73.98398,40.754494,-73.99113,40.77041,New York,1,16,5,2013,17,42,0,9.5
24072,-73.94986,40.784687,-73.93869,40.804993,New York,1,25,9,2009,6,42,0,6.1
24073,-74.00591,40.71754,-73.994736,40.759987,New York,1,11,10,2010,9,47,45,13.3
24074,-74.00212,40.724407,-73.98632,40.740448,New York,4,28,4,2011,12,25,0,8.5
24075,-73.99209,40.73801,-74.0135,40.715504,New York,5,18,11,2011,7,46,0,9.7
24076,-73.96792,40.761974,-73.961395,40.77952,New York,2,7,4,2012,16,30,0,6.9
24077,-74.00439,40.747467,-73.98953,40.747135,New York,5,26,2,2013,10,50,0,10.5
24078,-73.97041,40.788975,-73.95714,40.783047,New York,3,27,2,2009,14,52,1,6.9
24079,-73.996254,40.722004,-73.97317,40.74398,New York,6,6,10,2011,23,23,0,7.7
24080,-73.99063,40.73073,-73.98135,40.733223,New York,1,3,2,2012,17,31,19,4.9
24081,-73.96361,40.777164,-73.99306,40.742966,New York,1,7,4,2011,20,49,8,10.9
24082,-73.985985,40.717976,-74.00131,40.707783,New York,1,1,7,2013,21,31,10,8.0
24083,0.0,0.0,0.0,0.0,New York,1,3,11,2013,1,41,0,16.0
24084,-73.97807,40.763847,-73.967316,40.764427,New York,1,3,8,2014,19,58,27,5.5
24085,-73.96456,40.76445,-74.004,40.722816,New York,3,24,12,2014,23,17,47,14.5
24086,-73.97658,40.7647,-73.97309,40.75565,New York,6,12,5,2015,10,30,25,11.5
24087,-73.96591,40.754013,-73.982895,40.774155,New York,1,3,4,2009,9,14,58,10.1
24088,-73.98015,40.746296,-74.00609,40.74377,New York,1,3,6,2011,23,6,0,7.7
24089,-73.979515,40.762295,-73.97097,40.761375,New York,1,5,10,2011,18,36,19,4.5
24090,-74.01084,40.70966,-73.990585,40.746246,New York,1,20,9,2012,6,51,34,11.0
24091,-73.9932,40.752235,-73.9863,40.761948,New York,1,4,1,2009,16,35,0,4.1
24092,-73.99711,40.747147,-73.95311,40.685905,New York,5,28,3,2014,19,4,0,29.0
24093,-73.97894,40.772537,-73.995094,40.74995,New York,1,2,4,2011,10,46,58,7.7
24094,-73.86345,40.76983,-73.975845,40.759308,New York,2,18,10,2011,13,13,0,35.3
24095,-74.00364,40.743614,-73.98299,40.744747,New York,1,29,10,2011,11,47,28,7.3
24096,-73.991356,40.723614,-74.00366,40.729866,New York,2,5,5,2013,13,56,0,6.5
24097,-73.98947,40.73379,-73.99567,40.717144,New York,1,21,11,2013,19,7,59,8.5
24098,-73.99394,40.722485,-73.98815,40.77939,New York,1,10,8,2011,20,0,38,16.1
24099,-73.98563,40.744114,-73.975296,40.758476,New York,1,28,9,2012,11,57,50,10.0
24100,-73.97503,40.760105,-73.9624,40.779205,New York,3,28,10,2013,11,31,1,13.0
24101,-73.98599,40.7509,-74.00328,40.747395,New York,1,17,3,2014,3,52,23,6.0
24102,-73.94479,40.783043,-73.99696,40.736763,New York,1,1,9,2009,10,45,33,16.9
24103,-73.97827,40.777187,-73.97644,40.782345,New York,1,19,4,2010,11,47,23,4.1
24104,-73.98166,40.77978,-73.98096,40.764435,New York,2,4,4,2014,13,56,0,7.5
24105,-73.98635,40.75677,-73.97312,40.754852,New York,1,11,8,2014,2,11,36,6.0
24106,-73.97377,40.757164,-73.77653,40.64507,New York,5,3,1,2009,18,23,0,49.15
24107,-74.00416,40.742313,-73.97533,40.72496,New York,1,12,8,2012,21,49,0,8.9
24108,-73.99202,40.749035,-74.00387,40.750805,New York,1,10,9,2012,15,56,22,6.5
24109,-73.96091,40.781013,-73.96259,40.796722,New York,2,14,9,2014,19,33,0,7.0
24110,-74.00676,40.730385,-74.001366,40.741817,New York,1,26,1,2009,0,32,6,4.6
24111,-73.96757,40.763004,-73.98885,40.752846,New York,1,1,11,2010,18,49,8,8.5
24112,-75.41473,40.729874,-75.35456,40.68297,New York,2,20,3,2011,13,15,52,13.7
24113,-74.00466,40.74201,-73.973404,40.75564,New York,4,10,1,2015,12,23,21,13.0
24114,-73.991356,40.7705,-73.95656,40.775402,New York,1,3,4,2012,18,30,0,9.7
24115,-73.98688,40.744957,-73.99083,40.739594,New York,1,1,12,2012,11,48,0,4.0
24116,-73.99566,40.75931,-73.99102,40.733555,New York,1,27,7,2014,10,7,6,10.5
24117,-73.9841,40.74256,-74.00121,40.729065,New York,1,15,9,2010,18,20,0,6.5
24118,-73.98922,40.762817,-73.98898,40.774334,New York,1,5,2,2011,14,52,54,5.7
24119,-73.95729,40.770092,-73.976105,40.752388,New York,1,21,1,2010,9,53,0,9.3
24120,-74.00517,40.751194,-73.98649,40.73016,New York,1,22,3,2010,17,29,56,10.1
24121,-74.00602,40.74857,-73.98281,40.75767,New York,1,23,5,2010,12,8,47,8.1
24122,-73.95108,40.774338,-73.96597,40.803974,New York,2,12,4,2012,1,14,0,10.9
24123,-73.98015,40.74305,-73.97591,40.74869,New York,1,29,7,2012,2,56,0,3.3
24124,-73.980995,40.76117,-73.97454,40.755398,New York,2,29,9,2012,1,22,0,5.5
24125,-73.98374,40.747005,-73.973526,40.752445,New York,1,1,4,2013,18,48,0,7.0
24126,-73.98866,40.721466,-73.95316,40.670776,New York,2,22,6,2009,23,47,32,16.5
24127,-73.985214,40.760303,-73.99589,40.759193,New York,1,2,11,2010,23,48,25,4.9
24128,-73.954605,40.820904,-73.98578,40.765453,New York,1,24,1,2011,23,17,0,12.9
24129,-73.99978,40.7181,-73.98141,40.762814,New York,1,20,8,2012,22,12,0,11.7
24130,-73.98014,40.748745,-73.98027,40.748585,New York,1,25,2,2009,21,23,0,45.0
24131,-74.00274,40.733875,-73.98463,40.72872,New York,1,26,2,2010,16,2,40,6.9
24132,-73.99239,40.748306,-73.99142,40.74291,New York,1,5,12,2012,11,34,0,4.5
24133,-73.95036,40.783833,-73.97507,40.756207,New York,1,16,4,2010,6,50,11,8.1
24134,-73.9863,40.74031,-73.973946,40.756496,New York,1,11,10,2013,20,33,20,6.5
24135,-73.99445,40.750698,-74.004585,40.721256,New York,1,25,3,2014,15,56,42,15.0
24136,-73.99038,40.756634,-73.982124,40.758987,New York,1,18,8,2009,14,17,48,3.7
24137,-74.00227,40.7345,-74.00377,40.726067,New York,1,1,5,2010,2,9,0,5.3
24138,-73.90651,40.773224,-73.960625,40.758896,New York,1,21,10,2010,5,47,18,13.7
24139,-73.921616,40.7437,-73.95288,40.78899,New York,1,13,6,2012,6,19,19,14.1
24140,-73.990585,40.756073,-73.98801,40.756523,New York,1,31,1,2013,20,45,30,3.5
24141,-73.99358,40.7468,-73.86198,40.76792,New York,1,15,12,2012,8,55,0,35.8
24142,-73.972885,40.755405,-73.971535,40.750095,New York,1,3,6,2014,11,58,0,5.0
24143,-73.96773,40.76576,-73.94764,40.74749,New York,5,21,4,2015,18,18,35,11.5
24144,-73.97036,40.799034,-73.96807,40.799984,New York,1,8,11,2011,7,12,42,2.9
24145,-73.9991,40.72669,-73.97408,40.796566,New York,1,8,12,2011,17,32,0,17.7
24146,-73.96257,40.75656,-73.96333,40.757683,New York,1,13,7,2012,10,2,44,3.3
24147,-73.99191,40.74266,-73.98075,40.742016,New York,1,20,11,2013,21,35,0,6.0
24148,-73.966995,40.761017,-73.95548,40.812607,New York,1,2,9,2011,22,45,44,12.9
24149,-73.86502,40.771656,-73.97594,40.755672,New York,1,16,10,2012,10,19,58,33.3
24150,-73.954445,40.76418,-73.86472,40.770046,New York,1,27,12,2012,19,59,17,32.3
24151,-74.01005,40.706417,-74.01001,40.72013,New York,1,12,6,2013,9,24,37,7.5
24152,-73.99302,40.762955,-73.97456,40.752357,New York,1,6,8,2010,23,33,58,7.7
24153,-73.99074,40.759254,-73.92311,40.763485,New York,1,2,6,2013,23,29,59,19.0
24154,-74.00035,40.74782,-74.00258,40.749947,New York,4,19,1,2009,2,1,0,3.7
24155,-73.86332,40.770206,-73.96598,40.792316,New York,1,12,2,2010,13,24,41,27.3
24156,-73.97931,40.7847,-73.955215,40.82089,New York,3,31,10,2009,21,10,0,9.7
24157,-73.94987,40.78025,-73.986015,40.735016,New York,2,16,7,2010,9,38,0,16.1
24158,0.0,0.0,0.0,0.0,New York,1,8,9,2011,20,8,0,26.5
24159,-73.9801,40.750744,-73.97177,40.744064,New York,1,2,8,2011,16,46,33,5.7
24160,-74.006676,40.728794,-73.92254,40.70115,New York,1,26,6,2015,20,44,47,24.5
24161,-73.999016,40.728153,-73.982025,40.75832,New York,1,11,7,2009,22,2,9,8.9
24162,-73.99239,40.71336,-73.9893,40.73397,New York,1,25,6,2011,20,21,12,7.7
24163,-73.982086,40.766666,-73.97779,40.760986,New York,1,26,2,2014,13,32,51,7.0
24164,-73.98088,40.741974,-73.962585,40.76789,New York,1,19,6,2015,6,30,48,8.0
24165,-74.00759,40.74074,-73.99214,40.74331,New York,5,28,7,2011,17,51,0,7.3
24166,-73.99924,40.739426,-73.98765,40.721367,New York,5,28,1,2014,23,5,0,9.5
24167,-73.98555,40.755688,-73.98441,40.747757,New York,2,13,6,2014,10,57,11,5.5
24168,-73.96152,40.760468,-73.9802,40.745647,New York,1,25,1,2010,10,15,40,9.7
24169,-73.975876,40.74887,-73.975876,40.74887,New York,1,9,12,2010,23,17,0,3.7
24170,-73.95811,40.779095,-73.96264,40.759098,New York,1,24,1,2015,17,41,26,11.0
24171,-73.9811,40.784973,-73.97198,40.7973,New York,1,6,3,2009,17,38,0,4.9
24172,-73.99226,40.725395,-73.98934,40.74362,New York,1,23,11,2009,19,15,0,6.5
24173,-73.98128,40.77103,-73.978874,40.75892,New York,2,24,12,2009,7,26,49,5.7
24174,-73.7891,40.6467,-73.899,40.6653,New York,2,26,9,2011,16,46,11,22.5
24175,-73.95525,40.804585,-73.94339,40.81565,New York,2,27,6,2012,17,35,0,4.9
24176,-73.971,40.75378,-73.96953,40.765255,New York,1,3,2,2009,18,44,0,6.9
24177,-73.89609,40.754505,-73.92203,40.763638,New York,2,31,10,2009,12,11,2,12.5
24178,-73.98317,40.72238,-73.786,40.63897,New York,1,17,11,2009,6,47,0,45.0
24179,-73.987724,40.71991,-73.97676,40.751682,New York,1,25,1,2012,0,33,17,8.5
24180,-73.95404,40.778797,-73.92501,40.768856,New York,3,16,5,2012,21,14,8,19.7
24181,-73.99903,40.744423,-73.9837,40.765175,New York,1,11,10,2013,19,59,0,12.0
24182,-73.97753,40.78608,-73.9675,40.802498,New York,2,17,12,2013,15,38,39,7.5
24183,-73.98738,40.73293,-73.99082,40.72451,New York,1,17,5,2014,7,37,0,4.5
24184,-74.005905,40.7402,-73.99667,40.737343,New York,1,4,1,2015,20,9,11,4.5
24185,-73.97973,40.75546,-73.99214,40.74287,New York,1,10,2,2015,18,49,55,8.0
24186,-74.003235,40.726936,-73.99648,40.755917,New York,3,1,9,2010,21,18,0,9.7
24187,-73.975746,40.792072,-74.005745,40.745667,New York,1,3,4,2009,13,15,0,12.9
24188,-73.98742,40.760223,-73.98752,40.750195,New York,1,10,6,2009,8,35,0,11.3
24189,-73.98804,40.75951,-73.97063,40.793896,New York,1,23,11,2012,16,58,46,11.0
24190,-73.97193,40.7868,-73.97954,40.774246,New York,1,21,4,2013,10,57,0,5.5
24191,-73.97937,40.75539,-73.99151,40.723755,New York,1,22,4,2013,10,44,0,11.0
24192,-74.01186,40.70798,-73.994286,40.747772,New York,4,13,12,2014,18,25,25,16.0
24193,-73.99971,40.726982,-73.96927,40.800194,New York,1,24,4,2015,23,15,44,24.0
24194,-74.00861,40.71992,-73.99326,40.72618,New York,1,20,1,2009,20,37,22,6.5
24195,-73.789505,40.642803,-73.959366,40.807743,New York,2,14,8,2010,15,34,45,49.57
24196,-73.978226,40.766273,-73.9927,40.749645,New York,1,8,6,2015,9,53,6,15.5
24197,-74.00555,40.718258,-73.951836,40.732143,New York,1,18,5,2011,22,29,16,14.5
24198,-73.9876,40.728657,-73.97749,40.776936,New York,3,15,12,2012,2,45,0,17.0
24199,-73.99781,40.76507,-73.999626,40.758476,New York,1,26,5,2012,8,50,0,4.9
24200,-73.99165,40.750088,-73.97701,40.760036,New York,1,1,9,2012,9,52,20,6.1
24201,-73.92499,40.7688,-73.91876,40.77424,New York,2,20,10,2014,12,45,0,8.0
24202,-73.98699,40.7666,-73.96925,40.762135,New York,2,23,4,2011,9,13,0,5.3
24203,-73.98511,40.76766,-73.98081,40.766003,New York,1,1,6,2014,14,31,0,7.5
24204,-73.97968,40.74643,-73.96263,40.757195,New York,1,22,1,2009,23,58,0,6.1
24205,-73.98411,40.756786,-73.953964,40.77302,New York,1,20,1,2013,19,36,0,11.0
24206,-73.98461,40.75775,-73.872925,40.774265,New York,5,21,4,2015,14,27,52,42.54
24207,-73.95671,40.80518,-73.97416,40.794086,New York,2,28,11,2013,20,32,35,7.0
24208,-73.98827,40.73932,-73.98827,40.73932,New York,1,13,6,2010,3,13,0,4.5
24209,-73.999344,40.7196,-74.01211,40.7072,New York,1,27,1,2013,5,16,57,6.0
24210,-73.98264,40.74225,-74.00211,40.736458,New York,1,4,5,2013,17,32,0,7.5
24211,-74.03486,40.72291,-74.03486,40.72291,New York,1,8,9,2010,9,54,0,14.5
24212,-73.976036,40.789665,-73.98282,40.776,New York,2,5,9,2011,11,17,44,7.3
24213,-73.977036,40.75189,-73.983604,40.744083,New York,1,1,6,2012,14,50,37,4.5
24214,-73.98229,40.775227,-73.9521,40.80133,New York,1,23,11,2010,1,13,10,9.7
24215,-73.98772,40.732227,-73.96926,40.67873,New York,1,10,2,2013,5,20,14,16.5
24216,-73.98822,40.71874,-73.98183,40.740665,New York,1,16,2,2012,21,26,0,8.1
24217,-73.98917,40.76838,-73.98918,40.773438,New York,1,4,3,2010,18,26,32,4.1
24218,-73.98212,40.768112,-73.92197,40.76713,New York,1,20,1,2011,20,53,0,13.3
24219,-73.96176,40.76416,-73.967186,40.756084,New York,1,20,9,2011,15,48,0,4.5
